n,x,y,val,a1,a2
7574,55.850217,37.54957,3.518364708,3.518364708,9.884942109
7575,55.881363,37.368884,0.969686059,0.969686059,3.219751032
7576,55.803201,37.346288,2.357446516,7.365686206,2.357446516
7577,55.878603,37.571466,1.195536989,1.195536989,9.049350867
7578,55.773223,37.510624,8.628807596,9.818787361,8.628807596
7579,55.816879,37.374824,3.446432251,6.246414821,3.446432251
7580,55.756283,37.399851,4.401508155,8.79501164,4.401508155
7581,55.842538,37.405426,4.146737641,4.146737641,4.614260309
7582,55.666036,37.456145,1.410095373,1.410095373,6.549789728
7583,55.711808,37.581713,5.155620292,5.155620292,8.658306684
7584,55.868368,37.434595,2.033067522,2.033067522,5.727402477
7585,55.772204,37.657528,5.765068195,9.902172179,5.765068195
7586,55.690901,37.717026,3.444799496,3.444799496,3.494516146
7587,55.7282,37.652612,5.952671709,6.496978426,5.952671709
7588,55.739569,37.599271,7.427304232,7.427304232,7.988261424
7589,55.809599,37.70343,4.01336427,6.842137564,4.01336427
7590,55.797751,37.690269,4.515612001,7.811659963,4.515612001
7591,55.757559,37.55633,8.899426781,8.899426781,9.626968196
7592,55.805676,37.311304,1.022393357,7.16315684,1.022393357
7593,55.854424,37.487465,3.1741057,3.1741057,7.745017974
7594,55.789683,37.622051,7.118935133,8.471864784,7.118935133
7595,55.723887,37.414448,4.958556262,6.144045432,4.958556262
7596,55.834891,37.662272,4.772492011,4.772492011,5.584028515
7597,55.803046,37.744903,2.430679051,7.378369864,2.430679051
7598,55.783937,37.606223,7.722960441,8.942060235,7.722960441
7599,55.88508,37.731893,0.665523774,0.665523774,2.927164348
7600,55.679952,37.29061,0.232672625,2.548842309,0.232672625
7601,55.823771,37.758971,1.893818548,5.682442136,1.893818548
7602,55.773587,37.502832,8.331450683,9.789001223,8.331450683
7603,55.727839,37.76917,1.504606132,6.467437778,1.504606132
7604,55.780678,37.33151,1.79349112,9.208744359,1.79349112
7605,55.876522,37.712024,1.365825317,1.365825317,3.685401577
7606,55.696835,37.481325,3.930378996,3.930378996,7.510704391
7607,55.721051,37.800688,0.301821845,5.911975418,0.301821845
7608,55.800185,37.698801,4.190015341,7.612485629,4.190015341
7609,55.698381,37.595359,4.056888249,4.056888249,8.137550469
7610,55.784658,37.58745,8.439372314,8.883060771,8.439372314
7611,55.769072,37.676286,5.04922875,9.841536114,5.04922875
7612,55.865498,37.717629,2.267919757,2.267919757,3.471504568
7613,55.663488,37.652497,1.201592413,1.201592413,5.957060319
7614,55.883095,37.770848,0.827956417,0.827956417,1.440570596
7615,55.854665,37.440952,3.154384659,3.154384659,5.969997176
7616,55.758508,37.807857,0.028239748,8.977083495,0.028239748
7617,55.869952,37.755677,1.903448727,1.903448727,2.019523588
7618,55.881652,37.369005,0.946037175,0.946037175,3.224368613
7619,55.888235,37.754025,0.407349975,0.407349975,2.082566917
7620,55.67201,37.297086,0.47980858,1.898948075,0.47980858
7621,55.82642,37.361124,2.923615298,5.465674341,2.923615298
7622,55.881958,37.60733,0.920997181,0.920997181,7.680715305
7623,55.82882,37.450166,5.269282228,5.269282228,6.321620198
7624,55.68711,37.651835,3.134581787,3.134581787,5.982323444
7625,55.789538,37.319141,1.321467551,8.483730141,1.321467551
7626,55.79966,37.510322,7.655446403,7.655446403,8.617282726
7627,55.682252,37.7455,2.407896444,2.737051418,2.407896444
7628,55.788147,37.357267,2.776425153,8.597555736,2.776425153
7629,55.73635,37.542966,7.16389331,7.16389331,9.863037223
7630,55.842423,37.526171,4.156148096,4.156148096,9.222109433
7631,55.86917,37.730439,1.967439824,1.967439824,2.982651636
7632,55.719217,37.733417,2.869005732,5.761899112,2.869005732
7633,55.660393,37.556443,0.948328417,0.948328417,9.62265591
7634,55.73046,37.490983,6.681914332,6.681914332,7.879271262
7635,55.891418,37.743853,0.146884935,0.146884935,2.470748964
7636,55.7347,37.727437,3.097213424,7.028873732,3.097213424
7637,55.783434,37.727809,3.083017226,8.983220749,3.083017226
7638,55.807749,37.596284,6.993523152,6.993523152,8.102250784
7639,55.840807,37.421273,4.288385452,4.288385452,5.219010693
7640,55.710211,37.502747,5.024937707,5.024937707,8.328206929
7641,55.756687,37.599847,7.966280215,8.828070979,7.966280215
7642,55.68184,37.697527,2.703337438,2.703337438,4.238633501
7643,55.818033,37.546808,6.151982947,6.151982947,9.990345059
7644,55.724851,37.297449,0.493661321,6.222929598,0.493661321
7645,55.850272,37.359695,2.869082056,3.513864056,2.869082056
7646,55.825215,37.790249,0.700193099,5.564279548,0.700193099
7647,55.683074,37.430517,2.804315717,2.804315717,5.57177857
7648,55.667865,37.46577,1.559762529,1.559762529,6.917097259
7649,55.657155,37.454331,0.683362724,0.683362724,6.480564184
7650,55.776323,37.345506,2.327603972,9.565114214,2.327603972
7651,55.655705,37.8033,0.202143168,0.564709156,0.202143168
7652,55.844009,37.321071,1.395119866,4.026365641,1.395119866
7653,55.768911,37.661239,5.623449676,9.828361476,5.623449676
7654,55.682788,37.715546,2.780912323,2.780912323,3.550995642
7655,55.68732,37.356546,2.74891048,3.151766097,2.74891048
7656,55.80863,37.739024,2.655032399,6.92143088,2.655032399
7657,55.854746,37.590291,3.147756425,3.147756425,8.33095458
7658,55.714723,37.507899,5.39415488,5.39415488,8.524816632
7659,55.708234,37.422247,4.863159704,4.863159704,5.256180307
7660,55.818224,37.331779,1.80375665,6.136353408,1.80375665
7661,55.886795,37.346918,0.525185243,0.525185243,2.381488464
7662,55.716712,37.762019,1.777501317,5.556914844,1.777501317
7663,55.73791,37.768675,1.523496233,7.291548184,1.523496233
7664,55.770495,37.641937,6.360049152,9.957980271,6.360049152
7665,55.776426,37.725841,3.158119691,9.556685719,3.158119691
7666,55.67526,37.729792,2.164895728,2.164895728,3.007342334
7667,55.790822,37.626057,6.966058876,8.37866036,6.966058876
7668,55.6612,37.298609,0.537929034,1.014365265,0.537929034
7669,55.771939,37.470562,7.099968707,9.923857141,7.099968707
7670,55.715806,37.666444,5.424817396,5.482776821,5.424817396
7671,55.725455,37.701008,4.105792201,6.272354946,4.105792201
7672,55.832519,37.501537,4.966592883,4.966592883,8.282031125
7673,55.891212,37.505045,0.163741924,0.163741924,8.415902794
7674,55.718787,37.369417,3.240091283,5.726712191,3.240091283
7675,55.848493,37.498827,3.65943971,3.65943971,8.178612589
7676,55.742156,37.365411,3.087215027,7.638998564,3.087215027
7677,55.686346,37.637504,3.072063631,3.072063631,6.529220507
7678,55.663282,37.529915,1.184735423,1.184735423,9.364987292
7679,55.822492,37.409038,4.752100808,5.787102766,4.752100808
7680,55.7478,37.684044,4.753169339,8.10084735,4.753169339
7681,55.807286,37.715586,3.549469169,7.031410464,3.549469169
7682,55.741117,37.290505,0.228665634,7.553977145,0.228665634
7683,55.820604,37.712068,3.683722457,5.941597895,3.683722457
7684,55.826318,37.36403,3.034513551,5.474021006,3.034513551
7685,55.719978,37.733971,2.847864083,5.824171778,2.847864083
7686,55.808056,37.760621,1.830851543,6.968401327,1.830851543
7687,55.863855,37.414407,2.402366525,2.402366525,4.956991627
7688,55.768082,37.688358,4.588539242,9.760524367,4.588539242
7689,55.840221,37.541501,4.33633786,4.33633786,9.807130155
7690,55.659465,37.499682,0.872390133,0.872390133,8.211240946
7691,55.888575,37.471874,0.379527759,0.379527759,7.150037017
7692,55.705966,37.333541,1.870997779,4.677569157,1.870997779
7693,55.837432,37.570222,4.564561861,4.564561861,9.096824173
7694,55.738553,37.584843,7.344164904,7.344164904,8.538860183
7695,55.711431,37.56253,5.124770364,5.124770364,9.390364903
7696,55.815943,37.590499,6.323007745,6.323007745,8.323016921
7697,55.674486,37.645357,2.101559272,2.101559272,6.229535723
7698,55.802748,37.332759,1.841155235,7.402755218,1.841155235
7699,55.876817,37.474384,1.341685453,1.341685453,7.245823189
7700,55.669627,37.500606,1.703947072,1.703947072,8.246502469
7701,55.683905,37.728106,2.872316486,2.872316486,3.071683165
7702,55.786305,37.707135,3.871974722,8.748286683,3.871974722
7703,55.877594,37.50461,1.278103507,1.278103507,8.399302402
7704,55.768852,37.758558,1.90957938,9.823533503,1.90957938
7705,55.874913,37.790556,0.68847742,1.497489863,0.68847742
7706,55.824559,37.791086,0.668251654,5.617960059,0.668251654
7707,55.652048,37.311679,0.265456673,0.265456673,1.03670404
7708,55.677884,37.710108,2.379617772,2.379617772,3.758519627
7709,55.850366,37.362204,2.964830065,3.506172031,2.964830065
7710,55.832963,37.503385,4.930260342,4.930260342,8.352554171
7711,55.756011,37.800063,0.325672984,8.772753867,0.325672984
7712,55.807195,37.396002,4.254623305,7.038856998,4.254623305
7713,55.815438,37.719227,3.410521977,6.364331919,3.410521977
7714,55.781034,37.64597,6.206142527,9.179612862,6.206142527
7715,55.714244,37.556511,5.354958287,5.354958287,9.620060906
7716,55.714814,37.575625,5.401601414,5.401601414,8.890635852
7717,55.686346,37.310615,0.996099862,3.072063631,0.996099862
7718,55.705775,37.672899,4.661939618,4.661939618,5.178482839
7719,55.813512,37.4868,6.52193659,6.52193659,7.719640363
7720,55.822462,37.538053,5.789557668,5.789557668,9.675548195
7721,55.803308,37.569648,7.356930391,7.356930391,9.118729059
7722,55.818019,37.362814,2.988108776,6.153128567,2.988108776
7723,55.701677,37.442276,4.326600084,4.326600084,6.020523428
7724,55.872882,37.399673,1.663686689,1.663686689,4.394715351
7725,55.70715,37.38514,3.840109601,4.774455932,3.840109601
7726,55.848586,37.409205,3.651829515,3.651829515,4.758473832
7727,55.868236,37.456113,2.043869088,2.043869088,6.54856855
7728,55.711984,37.392471,4.119873913,5.170022381,4.119873913
7729,55.882036,37.708147,0.914614437,0.914614437,3.833354958
7730,55.786445,37.532855,8.736830477,8.736830477,9.477183047
7731,55.65104,37.634463,0.182971985,0.182971985,6.645270605
7732,55.653697,37.718221,0.400394421,0.400394421,3.44891277
7733,55.715272,37.535752,5.439079576,5.439079576,9.587737844
7734,55.800435,37.373593,3.399455049,7.592028117,3.399455049
7735,55.855113,37.669373,3.117724797,3.117724797,5.313041421
7736,55.734479,37.607082,7.010789292,7.010789292,7.690179437
7737,55.859726,37.554,2.74024279,2.74024279,9.71588524
7738,55.789594,37.579257,8.479147658,8.479147658,8.752032117
7739,55.786481,37.385713,3.861976324,8.733884595,3.861976324
7740,55.807109,37.594836,7.045894382,7.045894382,8.157509102
7741,55.870295,37.442057,1.875381021,1.875381021,6.012165989
7742,55.884828,37.33276,0.686144946,0.686144946,1.841193396
7743,55.763865,37.285814,0.04964853,9.415447058,0.04964853
7744,55.885072,37.352486,0.666178414,0.666178414,2.593973485
7745,55.821828,37.652479,5.841437918,5.841437918,5.957747231
7746,55.763604,37.593976,8.190328268,9.394089416,8.190328268
7747,55.742594,37.78596,0.863869151,7.674840125,0.863869151
7748,55.852182,37.804799,0.144938598,3.357568666,0.144938598
7749,55.885185,37.593307,0.656931619,0.656931619,8.215858526
7750,55.877175,37.549974,1.312390297,1.312390297,9.869524733
7751,55.74278,37.377853,3.562024408,7.690060513,3.562024408
7752,55.668506,37.743259,1.612215589,1.612215589,2.493417086
7753,55.708155,37.622047,4.85669513,4.85669513,7.11908778
7754,55.840173,37.788088,0.782660795,4.340265702,0.782660795
7755,55.701177,37.289384,0.185886232,4.285685061,0.185886232
7756,55.791034,37.561106,8.36131239,8.36131239,9.444707337
7757,55.687689,37.395232,3.181961384,3.181961384,4.225238702
7758,55.890913,37.391388,0.188209109,0.188209109,4.078544661
7759,55.774349,37.38137,3.696239534,9.726646727,3.696239534
7760,55.678465,37.700702,2.427161029,2.427161029,4.117469719
7761,55.674462,37.749677,2.09959535,2.09959535,2.248494516
7762,55.710956,37.358747,2.832904649,5.085901092,2.832904649
7763,55.667935,37.344656,1.565490633,1.565490633,2.295166424
7764,55.88076,37.425932,1.019029577,1.019029577,5.396806619
7765,55.797725,37.670138,5.283847627,7.813787545,5.283847627
7766,55.68592,37.389949,3.037204031,3.037204031,4.0236298
7767,55.700243,37.417385,4.209255797,4.209255797,5.070637531
7768,55.660072,37.40544,0.922060972,0.922060972,4.614794575
7769,55.868751,37.572984,2.001726614,2.001726614,8.991421223
7770,55.862683,37.674512,2.49827134,2.49827134,5.116927821
7771,55.809334,37.520973,6.863822527,6.863822527,9.023744285
7772,55.863014,37.729131,2.471185595,2.471185595,3.032567298
7773,55.881987,37.344828,0.91862411,0.91862411,2.301730257
7774,55.662373,37.550604,1.11035191,1.11035191,9.845482785
7775,55.865885,37.372899,2.236251529,2.236251529,3.372970745
7776,55.80336,37.793762,0.56613062,7.352675229,0.56613062
7777,55.835491,37.396169,4.260996329,4.723393983,4.260996329
7778,55.792133,37.741394,2.564588883,8.271381168,2.564588883
7779,55.83999,37.513792,4.355240601,4.355240601,8.749704246
7780,55.739021,37.287346,0.10811244,7.382461366,0.10811244
7781,55.727577,37.291961,0.284229246,6.445998306,0.284229246
7782,55.861242,37.758994,1.892940826,2.616188438,1.892940826
7783,55.851073,37.708539,3.448318188,3.448318188,3.818395524
7784,55.84319,37.373921,3.411972127,4.09338445,3.411972127
7785,55.86612,37.551548,2.217021468,2.217021468,9.809458026
7786,55.781533,37.52331,9.112928462,9.138779669,9.112928462
7787,55.888274,37.462538,0.404158603,0.404158603,6.793758252
7788,55.713577,37.676817,5.028964822,5.300377646,5.028964822
7789,55.715063,37.42655,5.420390624,5.421977096,5.420390624
7790,55.663782,37.632001,1.225650447,1.225650447,6.73922501
7791,55.754417,37.656102,5.819486952,8.642316772,5.819486952
7792,55.881724,37.790852,0.677181521,0.940145412,0.677181521
7793,55.704522,37.288765,0.162264065,4.559406568,0.162264065
7794,55.752695,37.353157,2.619580067,8.501405431,2.619580067
7795,55.671906,37.394523,1.89043775,1.89043775,4.198181971
7796,55.751405,37.699257,4.17261355,8.39584467,4.17261355
7797,55.842133,37.706365,3.901359324,4.17987881,3.901359324
7798,55.881895,37.330602,0.926152474,0.926152474,1.758840186
7799,55.713602,37.454941,5.302423397,5.302423397,6.503842895
7800,55.852714,37.772328,1.3840911,3.314035081,1.3840911
7801,55.675854,37.631376,2.213502776,2.213502776,6.763076148
7802,55.856202,37.584075,3.028611876,3.028611876,8.568168462
7803,55.7279,37.759434,1.876149625,6.472429411,1.876149625
7804,55.717382,37.762967,1.74132391,5.611740975,1.74132391
7805,55.816539,37.53678,6.274237037,6.274237037,9.626968196
7806,55.790301,37.666128,5.436876531,8.421293815,5.436876531
7807,55.822959,37.750438,2.21945337,5.748888134,2.21945337
7808,55.866393,37.327882,1.655040032,2.194681865,1.655040032
7809,55.770502,37.594469,8.17151449,9.958553081,8.17151449
7810,55.6618,37.758712,1.063463293,1.063463293,1.90370246
7811,55.713525,37.33346,1.867906671,5.296122483,1.867906671
7812,55.786098,37.745718,2.399577167,8.765225503,2.399577167
7813,55.773059,37.645477,6.224956305,9.832207488,6.224956305
7814,55.872507,37.555602,1.694372957,1.694372957,9.654750002
7815,55.865923,37.437789,2.233141987,2.233141987,5.849291335
7816,55.730031,37.662637,5.57009945,6.646809242,5.57009945
7817,55.714681,37.382142,3.72570046,5.390718018,3.72570046
7818,55.670097,37.486235,1.742407194,1.742407194,7.698078934
7819,55.845699,37.721566,3.321261477,3.888072861,3.321261477
7820,55.69915,37.365044,3.073209638,4.119815555,3.073209638
7821,55.737933,37.624648,7.019828882,7.293430275,7.019828882
7822,55.861579,37.423047,2.588611712,2.588611712,5.286709764
7823,55.685452,37.687906,2.998907569,2.998907569,4.605788385
7824,55.797414,37.790384,0.695041253,7.839236689,0.695041253
7825,55.665647,37.606673,1.378263485,1.378263485,7.705787622
7826,55.746744,37.522489,8.01443482,8.01443482,9.081597606
7827,55.681526,37.771489,1.416108868,2.677642804,1.416108868
7828,55.750232,37.495936,8.068286763,8.299858025,8.068286763
7829,55.721133,37.723633,3.242380992,5.918685482,3.242380992
7830,55.849683,37.554062,3.562061954,3.562061954,9.713519207
7831,55.75019,37.495543,8.053289167,8.296421163,8.053289167
7832,55.725058,37.373339,3.389761947,6.239868417,3.389761947
7833,55.686544,37.63166,3.08826598,3.08826598,6.752238191
7834,55.870538,37.29326,0.333801452,1.85549632,0.333801452
7835,55.85059,37.727779,3.084162081,3.487842101,3.084162081
7836,55.869553,37.726537,1.936098916,1.936098916,3.131559063
7837,55.838361,37.571275,4.488541748,4.488541748,9.056639775
7838,55.81191,37.292906,0.320292167,6.653028325,0.320292167
7839,55.751624,37.805607,0.114103846,8.413765451,0.114103846
7840,55.868494,37.352529,2.022756936,2.022756936,2.595614443
7841,55.677672,37.456807,2.362269802,2.362269802,6.575052854
7842,55.7529,37.302821,0.698666626,8.518180591,0.698666626
7843,55.820914,37.38861,3.972531121,5.916230581,3.972531121
7844,55.722444,37.778271,1.157295395,6.025964674,1.157295395
7845,55.82044,37.68,4.907495745,5.955018023,4.907495745
7846,55.707648,37.510724,4.815207296,4.815207296,8.632623778
7847,55.68823,37.360702,2.90751101,3.22623144,2.90751101
7848,55.739592,37.296858,0.471107685,7.429186323,0.471107685
7849,55.735572,37.599891,7.100229533,7.100229533,7.964601094
7850,55.891161,37.60777,0.167915257,0.167915257,7.663924104
7851,55.816041,37.635862,6.314988401,6.314988401,6.591882217
7852,55.783415,37.702533,4.047595424,8.98477552,4.047595424
7853,55.875408,37.606797,1.45698399,1.45698399,7.701055556
7854,55.826949,37.76055,1.833561032,5.422386246,1.833561032
7855,55.877724,37.75806,1.267465601,1.267465601,1.928583967
7856,55.717526,37.431747,5.61871761,5.623524502,5.61871761
7857,55.795995,37.367615,3.171323681,7.955353526,3.171323681
7858,55.803651,37.507773,7.328862685,7.328862685,8.520008243
7859,55.695333,37.797731,0.414666351,3.807470265,0.414666351
7860,55.852661,37.531961,3.318372073,3.318372073,9.443066379
7861,55.887685,37.457329,0.452356501,0.452356501,6.594973325
7862,55.715941,37.399599,4.391891376,5.493823877,4.391891376
7863,55.797395,37.646592,6.182405874,7.84079146,6.182405874
7864,55.86153,37.498426,2.592621385,2.592621385,8.163309698
7865,55.706485,37.318165,1.284221613,4.720038951,1.284221613
7866,55.666,37.623861,1.407149491,1.407149491,7.049862236
7867,55.818606,37.693448,4.394295571,6.10509433,4.394295571
7868,55.661427,37.317517,1.032940685,1.032940685,1.259492753
7869,55.669948,37.397416,1.730214517,1.730214517,4.30858412
7870,55.656603,37.746978,0.638192538,0.638192538,2.351493272
7871,55.661065,37.720952,1.003318208,1.003318208,3.344692835
7872,55.834026,37.685637,4.692377558,4.843275002,4.692377558
7873,55.883317,37.491948,0.809790147,0.809790147,7.916097419
7874,55.759484,37.387639,3.935475992,9.056949621,3.935475992
7875,55.834949,37.481038,4.767745869,4.767745869,7.499751948
7876,55.881294,37.730072,0.975332332,0.975332332,2.996657024
7877,55.840459,37.35948,2.860877264,4.316862309,2.860877264
7878,55.824166,37.669446,5.310255608,5.650119267,5.310255608
7879,55.725392,37.455833,6.267199653,6.267199653,6.53788324
7880,55.859545,37.602833,2.755054028,2.755054028,7.852329016
7881,55.858752,37.757947,1.932896253,2.819945256,1.932896253
7882,55.835953,37.482728,4.685588501,4.685588501,7.564245426
7883,55.824495,37.301842,0.661306203,5.623197182,0.661306203
7884,55.749235,37.687903,4.605902871,8.218273468,4.605902871
7885,55.680451,37.346102,2.350348417,2.589675503,2.350348417
7886,55.889627,37.698734,0.293442549,0.293442549,4.192572183
7887,55.770433,37.291075,0.250417872,9.952906808,0.250417872
7888,55.76972,37.732225,2.914494623,9.894561984,2.914494623
7889,55.660069,37.516973,0.921815481,0.921815481,8.871097
7890,55.669173,37.49568,1.666796231,1.666796231,8.058517337
7891,55.858105,37.548851,2.872889296,2.872889296,9.912380458
7892,55.778615,37.299588,0.575289457,9.377559746,0.575289457
7893,55.884894,37.359198,0.680744162,0.680744162,2.85011563
7894,55.762212,37.620043,7.19556407,9.28018199,7.19556407
7895,55.875439,37.490929,1.454447258,1.454447258,7.877210524
7896,55.824471,37.524891,5.625161103,5.625161103,9.173262301
7897,55.772204,37.52387,9.134299082,9.902172179,9.134299082
7898,55.705565,37.304504,0.762892971,4.644755308,0.762892971
7899,55.664111,37.391622,1.252572532,1.252572532,4.087474527
7900,55.800473,37.600566,7.588918575,7.588918575,7.938841865
7901,55.692842,37.634791,3.603631617,3.603631617,6.632753528
7902,55.722919,37.784021,0.937864922,6.064833946,0.937864922
7903,55.708987,37.806538,0.07857519,4.924777729,0.07857519
7904,55.779037,37.77546,1.264568275,9.343027466,1.264568275
7905,55.867169,37.522374,2.131181749,2.131181749,9.077208997
7906,55.821181,37.453769,5.894381958,5.894381958,6.459117241
7907,55.84198,37.671231,4.192398807,4.192398807,5.242136757
7908,55.833351,37.400386,4.42192473,4.898510284,4.42192473
7909,55.665872,37.724737,1.396675245,1.396675245,3.200250342
7910,55.756215,37.658118,5.742552721,8.789447197,5.742552721
7911,55.81919,37.475531,6.057305582,6.057305582,7.289594798
7912,55.856314,37.341769,2.184993245,3.019446911,2.184993245
7913,55.783255,37.747946,2.314552629,8.997868327,2.314552629
7914,55.8379,37.419156,4.526265399,4.526265399,5.138222117
7915,55.676432,37.551201,2.260800543,2.260800543,9.822700178
7916,55.792249,37.361733,2.946855848,8.261888883,2.946855848
7917,55.722141,37.288472,0.151082651,6.00117017,0.151082651
7918,55.808263,37.43815,5.863067752,6.951462508,5.863067752
7919,55.87854,37.391734,1.200692282,1.200692282,4.091748651
7920,55.827764,37.468654,5.355694758,5.355694758,7.027155952
7921,55.794612,37.524949,8.068524482,8.068524482,9.175475687
7922,55.862225,37.296656,0.463398997,2.535749502,0.463398997
7923,55.860523,37.586025,2.675024242,2.675024242,8.49375291
7924,55.780534,37.537535,9.220527886,9.220527886,9.655780371
7925,55.708566,37.59179,4.890327279,4.890327279,8.27375001
7926,55.837331,37.710326,3.75020035,4.572826696,3.75020035
7927,55.651582,37.800594,0.227323871,0.227323871,0.305409057
7928,55.850006,37.613995,3.535630848,3.535630848,7.426366766
7929,55.756726,37.596331,8.100457179,8.831262351,8.100457179
7930,55.760714,37.423856,5.317582678,9.157600579,5.317582678
7931,55.769942,37.373123,3.381518993,9.912728255,3.381518993
7932,55.7008,37.797943,0.406576045,4.254835133,0.406576045
7933,55.850136,37.728141,3.070347502,3.524992942,3.070347502
7934,55.871374,37.465046,1.7870864,1.7870864,6.889468101
7935,55.717418,37.678629,4.959815602,5.614686857,4.959815602
7936,55.764459,37.715329,3.559276757,9.464054106,3.559276757
7937,55.755045,37.478281,7.394539807,8.693706042,7.394539807
7938,55.697827,37.761102,1.812495707,4.011554403,1.812495707
7939,55.827948,37.417072,5.058692881,5.340638029,5.058692881
7940,55.688985,37.664478,3.288013126,3.288013126,5.499843537
7941,55.654115,37.583662,0.434599381,0.434599381,8.583929294
7942,55.793846,37.702082,4.064806405,8.131206298,4.064806405
7943,55.746247,37.320311,1.366116882,7.973765287,1.366116882
7944,55.675853,37.807516,0.041252929,2.213420946,0.041252929
7945,55.65503,37.762895,0.509473874,0.509473874,1.744071561
7946,55.709282,37.631919,4.948917593,4.948917593,6.742354279
7947,55.80001,37.563094,7.626805887,7.626805887,9.368841636
7948,55.74274,37.424082,5.326207249,7.686787311,5.326207249
7949,55.666702,37.633115,1.464594184,1.464594184,6.696712741
7950,55.855902,37.485497,3.05316089,3.05316089,7.66991551
7951,55.69678,37.675398,3.925878343,3.925878343,5.083116447
7952,55.702016,37.331931,1.809557247,4.35434047,1.809557247
7953,55.670587,37.78777,0.794796254,1.782503918,0.794796254
7954,55.879252,37.739787,1.142429289,1.142429289,2.62591493
7955,55.731275,37.42112,5.213171934,6.748605821,5.213171934
7956,55.796634,37.36695,3.14594607,7.903064126,3.14594607
7957,55.857214,37.76584,1.631684997,2.945799868,1.631684997
7958,55.750123,37.626889,6.934308241,8.29093855,6.934308241
7959,55.824953,37.508806,5.58571902,5.58571902,8.559429404
7960,55.709999,37.331487,1.792613398,5.007589737,1.792613398
7961,55.781105,37.335056,1.928812938,9.173802929,1.928812938
7962,55.697116,37.445828,3.953373239,3.953373239,6.156074217
7963,55.876047,37.416869,1.40469459,1.40469459,5.050946032
7964,55.717924,37.4687,5.656092861,5.656092861,7.028911396
7965,55.877614,37.53591,1.276466906,1.276466906,9.593767411
7966,55.789113,37.650014,6.051816121,8.518507911,6.051816121
7967,55.677834,37.40021,2.375526269,2.375526269,4.415208249
7968,55.64982,37.791731,0.083139328,0.083139328,0.64363728
7969,55.708664,37.594427,4.898346624,4.898346624,8.173117287
7970,55.867079,37.524937,2.138546453,2.138546453,9.175017745
7971,55.737813,37.294191,0.369330107,7.283610669,0.369330107
7972,55.700882,37.526275,4.261545197,4.261545197,9.226078262
7973,55.858237,37.582424,2.86208773,2.86208773,8.631173629
7974,55.721989,37.553332,5.988732003,5.988732003,9.741377336
7975,55.766006,37.334695,1.915036521,9.590645189,1.915036521
7976,55.806654,37.318816,1.309064959,7.083127053,1.309064959
7977,55.657096,37.37255,0.678534751,0.678534751,3.359652269
7978,55.803568,37.318196,1.28540463,7.335654579,1.28540463
7979,55.82385,37.497833,5.675977562,5.675977562,8.140679738
7980,55.865148,37.290905,0.243930362,2.296560274,0.243930362
7981,55.855105,37.762496,1.759298128,3.118379438,1.759298128
7982,55.76729,37.422537,5.267247235,9.69571497,5.267247235
7983,55.782235,37.34044,2.134276185,9.081334975,2.134276185
7984,55.674203,37.30167,0.65474237,2.078401368,0.65474237
7985,55.700629,37.617971,4.240842195,4.240842195,7.274635364
7986,55.825526,37.372486,3.357209913,5.538830403,3.357209913
7987,55.770887,37.670689,5.262820464,9.990057649,5.262820464
7988,55.789864,37.762724,1.750597233,8.457053545,1.750597233
7989,55.781216,37.618977,7.236244571,9.164719793,7.236244571
7990,55.811161,37.314153,1.131116386,6.714319031,1.131116386
7991,55.689176,37.672374,3.303642665,3.303642665,5.198517795
7992,55.784637,37.431011,5.59063051,8.884779202,5.59063051
7993,55.866145,37.360946,2.214975717,2.214975717,2.916822494
7994,55.882929,37.404139,0.841540205,0.841540205,4.565146045
7995,55.844933,37.710266,3.752490059,3.950754678,3.752490059
7996,55.742573,37.734551,2.825730226,7.673121694,2.825730226
7997,55.744558,37.324454,1.524221308,7.835554337,1.524221308
7998,55.732636,37.511234,6.859976515,6.859976515,8.652086307
7999,55.784951,37.522065,8.859084567,8.859084567,9.065416994
8000,55.784253,37.432754,5.657146564,8.91620194,5.657146564
8001,55.76059,37.677692,4.995573229,9.147453654,4.995573229
8002,55.889097,37.64804,0.336812474,0.336812474,6.127147556
8003,55.669417,37.471825,1.686762762,1.686762762,7.148167088
8004,55.764827,37.343205,2.239793621,9.494167563,2.239793621
8005,55.868261,37.370794,2.041823337,2.041823337,3.292640111
8006,55.849112,37.763907,1.705451798,3.60878691,1.705451798
8007,55.746547,37.627237,6.921027927,7.998314301,6.921027927
8008,55.70526,37.301811,0.660123186,4.619797143,0.660123186
8009,55.790351,37.324546,1.527732196,8.417202313,1.527732196
8010,55.786755,37.631644,6.75284878,8.711463162,6.75284878
8011,55.820458,37.775066,1.279604033,5.953545082,1.279604033
8012,55.867687,37.52818,2.088793784,2.088793784,9.298776532
8013,55.881552,37.345251,0.95422018,0.95422018,2.317872707
8014,55.750574,37.743524,2.483304203,8.327843901,2.483304203
8015,55.784962,37.38048,3.662275513,8.858184437,3.662275513
8016,55.79578,37.659673,5.683211088,7.972946986,5.683211088
8017,55.704388,37.567392,4.548441342,4.548441342,9.204822128
8018,55.86103,37.473808,2.633536408,2.633536408,7.22384198
8019,55.86443,37.326499,1.602262233,2.355314248,1.602262233
8020,55.765871,37.632642,6.714763282,9.579598133,6.714763282
8021,55.784898,37.788818,0.754802665,8.86342156,0.754802665
8022,55.888673,37.494329,0.371508414,0.371508414,8.006960716
8023,55.799499,37.468634,7.026392716,7.668621041,7.026392716
8024,55.871885,37.629804,1.745271246,1.745271246,6.823066531
